Time, Aileron Command (norm), Elevator Command (norm), Rudder Command (norm), Flap Command (norm), Left Aileron Position (deg), Right Aileron Position (deg), Elevator Position (deg), Rudder Position (deg), Flap Position (deg), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), nk-8-2u_N1[0], nk-8-2u_N2[0], Direct Thrust (engine 0 in lbs), nk-8-2u_N1[1], nk-8-2u_N2[1], Direct Thrust (engine 1 in lbs), nk-8-2u_N1[2], nk-8-2u_N2[2], Direct Thrust (engine 2 in lbs), tsa-6a_N1[3], tsa-6a_N2[3], Direct Thrust (engine 3 in lbs), v-down-fps, vc-fps, flap-pos-deg, speed-pid, speed-error-switched, pnp-heading, gs-trigger, gs-pid, gs-error-switched, gs-error
51.35833333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03168827969, 570178.9069, 5.18062623215, 769.720699017, -3.884512805459644e-06, 1.242399781583111e-06, 0.0002412827926651477,  4.974500258130172, -1.445184769693628, 0.0683836276469947, -390.6309106536742,  663.2325731871916, -0.0002086401108199289, -9.395614715674837e-07, 8.990789890994242e-07, 0.0002413137540631064, 96.852863091975, 11.590796947479,  0.448607802324334, 0.6544757618602064,  286.4355744802365, 0.78758594207545, -16.198112699449, 59.622764119591, 30.282658556426,  9095199.356747985,  5356898.632834229,   18007837.8639806,  9115200.928387236,  5322793.095413223,   18007837.8639806, 0.21461374125943, 11.590796947479, 85.262347254902, 0, 0.00211255, 0, 0, 0.00211255, 0, 0, 0.00211255, 0, 0, 0.00211255, 0, 0.000241313754063106388, 4.96762143741775919, 0, 0, 0, 163.694486443025312, -1, 0, 0, 0.000241318546704823633
52.35, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03168868589, 570182.5614, 5.18065943677, 769.720698345, -3.272459835686154e-06, 6.401522988439372e-07, 0.0002373046992810601,  4.974531935247016, -1.445194913492548, 0.06838045822653194, -390.6788679167659,  663.2043241895509, -0.0002054618709337188, -1.327011310215133e-06, 1.941093737170409e-07, 0.0002373243359577867, 96.852863237262, 11.590795617551, 0.4486072901684032, 0.6544802762567777,  286.4355799798359, 0.78754442954327, -16.198122846311, 59.622764118487, 30.282658556429,  9094811.957318544,  5357556.324464343,  18007837.86377827,   9115200.92868728,   5322793.09558908,  18007837.86377827, 0.21875699810724, 11.590795617551, 85.262346081436, 0, 0.00211258, 0, 0, 0.00211258, 0, 0, 0.00211258, 0, 0, 0.00211258, 0, 0.000237324335957786703, 4.9676530706420774, 0, 0, 0, 163.69466689600884, -1, 0, 0, 0.000237387642002815014
53.34166667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03168901976, 570185.565, 5.18068672803, 769.720697707, -4.13599497837948e-06, -4.262194989038573e-06, 0.0002441082944551866,     4.974556812272,  -1.44520677447747, 0.06838767773634361, -390.7268244216047,  663.1760710069761, -0.000213363572184348, -6.302498038537563e-06, -4.538994431727725e-07, 0.0002440987600571432, 96.852867782116, 11.590801335871, 0.4486214080063471, 0.6544769498236124,   286.435574636686, 0.78762362855711, -16.198171767149, 59.622764117392, 30.282658556429,  9094424.510329824,    5358213.9880776,  18007837.86358149,  9115200.928987009,   5322793.09576398,  18007837.86358149, 0.22290025495504, 11.590801335871, 85.262344907969, 0, 0.0021126, 0, 0, 0.0021126, 0, 0, 0.0021126, 0, 0, 0.0021126, 0, 0.000244098760057143193, 4.96767791293383798, 0, 0, 0, 163.694841988115968, -1, 0, 0, 0.000243759396830000387
54.33333333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03168924766, 570187.6154, 5.18070535789, 769.720701019, -5.112171275674488e-06, 4.205721648832785e-06, 0.0002487915946605451,  4.974576701335265, -1.445204884463143, 0.06839217593115794, -390.7747896118117,  663.1478126187309, -0.0002138819374391611, 1.523212395410363e-06, 2.815755472318225e-06, 0.0002488590590942851, 96.852870155126, 11.590795982629,  0.448607784855603, 0.6544754387709625,  286.4355799434258, 0.78767227907907, -16.198090148664, 59.622764116281, 30.282658556421,  9094037.015788108,  5358871.623672366,  18007837.86337995,  9115200.929290684,  5322793.095939707,  18007837.86337995, 0.22704351180285, 11.590795982629, 85.262343727052, 0, 0.00211262, 0, 0, 0.00211262, 0, 0, 0.00211262, 0, 0, 0.00211262, 0, 0.000248859059094285059, 4.96769777436903315, 0, 0, 0, 163.695022200981839, -1, 0, 0, 0.000248881841627222129
55.325, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03168949186, 570189.8123, 5.18072531854, 769.720699003, -3.818187482567142e-06, 1.017914161170997e-06, 0.0002407595657080543,  4.974595355100636,  -1.44521259707879, 0.06838441634662513, -390.8227365443827,  663.1195541325657, -0.0002083035399962115, -1.133870670270891e-06, 7.788646763662156e-07, 0.0002407880621576553, 96.852869879454, 11.590796884149, 0.4486079052104966, 0.6544758495146372,  286.4355744391152, 0.78757997033732, -16.198114844965, 59.622764115178, 30.28265855642,  9093649.473687703,  5359529.231243528,  18007837.86317749,  9115200.929590583,   5322793.09611462,  18007837.86317749, 0.23118676865066, 11.590796884149, 85.26234254986, 0, 0.00211263, 0, 0, 0.00211263, 0, 0, 0.00211263, 0, 0, 0.00211263, 0, 0.000240788062157655297, 4.96771640234643375, 0, 0, 0, 163.695208146545298, -1, 0, 0, 0.00024081517329126116
56.31666667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03168967963, 570191.5016, 5.18074066734, 769.720698385, -3.225027616734614e-06, 5.636829163174435e-07, 0.0002369964402828226,  4.974609921057604, -1.445217632037226, 0.06838122226360641, -390.8706858481686,   663.091291200592, -0.0002052255920683223, -1.385617748153157e-06, 1.310492722605089e-07, 0.0002370149660337618, 96.852870088071, 11.590789355338, 0.4486073473993326,  0.654480313394964,  286.4355799703781, 0.7875408831897, -16.198123519984, 59.622764114074, 30.282658556423,  9093261.884034598,  5360186.810789433,  18007837.86297521,  9115200.929890672,  5322793.096290488,  18007837.86297521, 0.23533002549846, 11.590789355338, 85.262341376394, 0, 0.00211265, 0, 0, 0.00211265, 0, 0, 0.00211265, 0, 0.0583333, 0.177113, 0, 0.000237014966033761792, 4.9677309481995815, 0, 0, 0, 163.695388596695864, -1, 0, 0, 0.000237080301765466565
57.30833333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03168983419, 570192.892, 5.18075330169, 769.720697799, -4.196460762852297e-06, -4.48840638703287e-06, 0.0002443730655246226,  4.974620668868932, -1.445225568250826, 0.06838882001527424, -390.9186343226228,  663.0630241230301, -0.0002137468114648997, -6.537704091399427e-06, -4.633777135743544e-07, 0.0002443624253446734, 96.852874584496, 11.590795021504, 0.4486212562995021, 0.6544770164525157,  286.4355745922452, 0.78762667336539, -16.198174327899, 59.622764112979, 30.282658556422,   9092874.24683029,  5360844.362304716,  18007837.86277836,  9115200.930190414,  5322793.096465386,  18007837.86277836, 0.23947328234627, 11.590795021504, 85.262340206653, 0, 0.00211266, 0, 0, 0.00211266, 0, 0, 0.00211266, 0, 1.05, 3.15211, 0, 0.000244362425344673412, 4.96774168069413058, 0, 0, 0, 163.695563650658585, -1, 0, 0, 0.000244055545139356718
58.3, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03168991761, 570193.6425, 5.18076012089, 769.720700976, -4.988152062652447e-06, 3.979199888659126e-06, 0.00024766485536768,  4.974629242956134, -1.445220342405539, 0.06839215785415563,  -390.966590758937,  663.0347520467204, -0.0002130717074813236, 1.345858683138318e-06, 2.647562913043501e-06, 0.0002477292379534137, 96.852877046913, 11.590796012431, 0.4486081986049834, 0.6544798166467317,  286.4355799719066, 0.78766375263373, -16.198092236661, 59.622764111868, 30.28265855642,  9092486.562080778,  5361501.885788587,  18007837.86257683,  9115200.930493794,  5322793.096641949,  18007837.86257683, 0.24361653919407, 11.590796012431, 85.262339025736, 0, 0.00211266, 0, 0, 0.00211266, 0, 0, 0.00211266, 0, 2.04167, 6.12711, 0, 0.000247729237953413727, 4.96775024286337796, 0, 0, 0, 163.695749448608638, -1, 0, 0, 0.000247849051997133072
59.29166667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169004386, 570194.7783, 5.18077044079, 769.720698746, -4.943599075239525e-06, -3.690082663811146e-06, 0.0002486796750025603,  4.974637227971226,  -1.44522979436039, 0.06839336012026385, -391.0145298270366,    663.00647926081, -0.000217264157974031, -6.001808513878265e-06, 4.22263247338584e-07, 0.0002486834063912956, 96.852881144732, 11.590801283717, 0.4486213710695315, 0.6544769422657756,  286.4355745716967, 0.7876763330569, -16.198167935995, 59.622764110772, 30.282658556419,  9092098.829780739,  5362159.381234261,  18007837.86237956,  9115200.930793446,  5322793.096816858,  18007837.86237956, 0.24775979604188, 11.590801283717, 85.262337852269, 0, 0.00211267, 0, 0, 0.00211267, 0, 0, 0.00211267, 0, 3.03333, 9.10211, 0, 0.000248683406391295647, 4.96775821645985438, 0, 0, 0, 163.695930023618985, -1, 0, 0, 0.0002484584787928217
60.28333333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169012794, 570195.5348, 5.18077731431, 769.720698572, -3.813087185041157e-06, -9.098873148376648e-07, 0.0002410008325213131,  4.974644618796777, -1.445229353387597, 0.06838576762743807,  -391.062471879839,  662.9782024297498, -0.0002093684691810287, -2.982519592915421e-06, 2.255106003223919e-07, 0.0002410141541743213, 96.852880403399, 11.590799063444, 0.4486181705438138, 0.6544778321728398,  286.4355800749876, 0.78758773246893, -16.198140775397, 59.622764109667, 30.282658556418,  9091711.049936626,  5362816.848640098,  18007837.86217629,  9115200.931093801,  5322793.096991895,  18007837.86217629, 0.25190305288969, 11.590799063444, 85.262336678803, 0, 0.00211268, 0, 0, 0.00211268, 0, 0, 0.00211268, 0, 4.025, 12.0771, 0, 0.00024101415417432132, 4.96776559703079013, 0, 0, 0, 163.696104863561885, -1, 0, 0, 0.000240978624379748244
61.275, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169019859, 570196.1703, 5.18078308893, 769.72069829, -3.334963125006705e-06, -5.084835271404146e-07, 0.0002379419421956256,  4.974650487710229, -1.445229993704004, 0.06838278298842911, -391.1104120133531,  662.9499219328162, -0.0002065009780442979, -2.449161170933286e-06, -7.922445723687076e-08, 0.0002379532384934875, 96.852880313993, 11.590800154954, 0.4486177565815442, 0.6544780044226034,  286.4355745134139, 0.78755243418772, -16.198129597825, 59.622764108563, 30.282658556416,  9091323.222549524,  5363474.288002427,  18007837.86197394,  9115200.931393918,  5322793.097166829,  18007837.86197394, 0.25604630973749, 11.590800154954, 85.262335497886, 0, 0.00211268, 0, 0, 0.00211268, 0, 0, 0.00211268, 0, 5.01667, 15.0521, 0, 0.000237953238493487495, 4.96777145795403374, 0, 0, 0, 163.696285278864451, -1, 0, 0, 0.00023794255047238395
62.26666667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169022056, 570196.368, 5.18078488496, 769.720701068, -4.589605146398456e-06, 5.122810370663517e-06, 0.0002448400108853467,  4.974653395944044, -1.445226095453392, 0.06838967371544284, -391.1583595283058,  662.9216359596015, -0.0002101340687827541, 2.567579215100914e-06, 2.625992734144224e-06, 0.0002449090653207367, 96.852883484215, 11.590795591474, 0.4486074300980327, 0.6544802166437187,  286.4355799550082, 0.78763132307705, -16.198078933835, 59.622764107454, 30.282658556413,  9090935.347624796,  5364131.699319508,  18007837.86177332,   9115200.93169714,  5322793.097343343,  18007837.86177332, 0.2601895665853, 11.590795591474, 85.262334320694, 0, 0.00211268, 0, 0, 0.00211268, 0, 0, 0.00211268, 0, 5.21, 18.0271, 0, 0.00024490906532073669, 4.96777436188835431, 0, 0, 0, 163.696471134379721, -1, 0, 0, 0.000245136627728855243
63.25833333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169029263, 570197.0163, 5.1807907767, 769.72069881, -4.853920251159704e-06, -3.643552612557607e-06, 0.0002465542983505142,  4.974656802960758, -1.445235401713944, 0.06839150755876722, -391.2062898730391,   662.893349597658, -0.0002155566990482646, -5.922712588261697e-06, 3.774077772837265e-07, 0.0002465575735536368, 96.852887846529, 11.590801127255, 0.4486207465934314, 0.6544771922661033,   286.435574522816, 0.78765190107808, -16.198167180974, 59.622764106359, 30.282658556413,  9090547.425157903,  5364789.082584716,   18007837.8615763,  9115200.931996886,  5322793.097518283,   18007837.8615763, 0.2643328234331, 11.590801127255, 85.262333147228, 0, 0.00211269, 0, 0, 0.00211269, 0, 0, 0.00211269, 0, 5.54833, 20.7604, 0, 0.000246557573553636826, 4.96777776387254111, 0, 0, 0, 163.696651719723775, -1, 0, 0, 0.000246496347963601962
64.25, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169033183, 570197.369, 5.18079398077, 769.72069865, -3.746081077470525e-06, -8.882652018542663e-07, 0.0002388322476745272,  4.974660661457889, -1.445233970700537, 0.06838380295861522,  -391.254223691298,  662.8650589478113, -0.00020753189658654, -2.933545854063846e-06, 1.959250077353486e-07, 0.0002388451811863735, 96.852889109403, 11.5907946527, 0.4486179948926777, 0.6544777115488204,  286.4355800614448, 0.78756256906906, -16.198140407284, 59.622764105254, 30.282658556411,  9090159.455155764,  5365446.437796732,  18007837.86137482,  9115200.932298049,   5322793.09769374,  18007837.86137482, 0.26847608028091, 11.5907946527, 85.262331973761, 0, 0.00211269, 0, 0, 0.00211269, 0, 0, 0.00211269, 0, 6.93667, 22.7438, 0, 0.000238845181186373475, 4.96778161712190336, 0, 0, 0, 163.696832109294348, -1, 0, 0, 0.000238869670951370722
65.24166667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169036594, 570197.6758, 5.18079676847, 769.720698354, -3.265929480793245e-06, -5.149987620930003e-07, 0.0002357792687625777,  4.974663655521697, -1.445233801581111, 0.06838076780296508, -391.3021556084832,  662.8367645888233, -0.000204646518807939, -2.426627320154722e-06, -1.187901488450872e-07, 0.0002357899328904929, 96.852891027927, 11.590797748417, 0.4486176913688433,   0.65447765587879,  286.4355744669975, 0.78752714426786, -16.198129503813, 59.62276410415, 30.282658556409,  9089771.437618781,  5366103.764951525,  18007837.86117422,   9115200.93259901,  5322793.097869133,  18007837.86117422, 0.27261933712872, 11.590797748417, 85.26233079657, 0, 0.00211269, 0, 0, 0.00211269, 0, 0, 0.00211269, 0, 8.325, 24.7271, 0, 0.000235789932890492911, 4.96778460709876946, 0, 0, 0, 163.69701253214788, -1, 0, 0, 0.000235802389693190928
66.23333333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169162384, 570208.9922, 5.18089959014, 769.7205908, -3.962359639690084e-06, -0.0003642132253805638, 0.0002347309584802347,   4.97466451613697, -1.445598459488553, 0.06840035783889671, -391.3497573720629,  662.8085359328528, -0.000387231085637572, -0.0003514577854230494, -0.0001023073721786495, 0.0002318970101634572, 96.852897040546, 11.590801969171, 0.4494282813184395, 0.6544794878957196,  286.4355901159396, 0.78775259396468, -16.20199869534, 59.622764103486, 30.282658556666,  9089383.372407701,  5366761.064017486,  18007837.86105784,  9115200.932758346,  5322793.098016969,  18007837.86105784, 0.27676259397652, 11.590801969171, 85.262329936028, 0, 0.00211278, 0, 0, 0.00211278, 0, 0, 0.00211278, 0, 12.8288, 29.3055, 95, 0.00023189701016345724, 4.96778546633040285, 0, 0, 0, 163.697203835279936, -1, 0, 0, 0.000232081978154635363
67.225, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169076227, 570201.2412, 5.18082916598, 769.720667606, -4.760040856106008e-06, -0.0001082403733994526, 0.0002403645651964676,  4.974665443210688, -1.445342452026397, 0.0684088561005768,  -391.397920260797,  662.7801853975874, -0.0002632316634158372, -0.0001061958192855729, -2.921663996528263e-05, 0.0002395466479063803, 96.852908428758, 11.590814497322, 0.4495531019741738, 0.6544759821903956,  286.4355860307698, 0.78785030752401, -16.199276684346, 59.622764102445, 30.282658556697,  9088995.259791931,  5367418.335045269,  18007837.86087676,  9115200.933043692,   5322793.09819006,  18007837.86087676, 0.28090585082433, 11.590814497322, 85.262328796089, 0, 0.00211272, 0, 0, 0.00211272, 0, 0, 0.00211272, 0, 18.613, 35.0896, 95, 0.000239546647906380307, 4.96778639169945357, 0, 0, 0, 163.697385022109955, -1, 0, 0, 0.000239549071124273388
68.21666667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.0316905136, 570199.0039, 5.18080883938, 769.720691093, -4.432994959516627e-06, -2.948186616541129e-05, 0.0002352576719064952,  4.974666963377177, -1.445264560321599, 0.06840456362741065,  -391.445917015058,  662.7518663491992, -0.0002197038467986152, -3.054150987563363e-05, -7.186798491385292e-06, 0.0002350543982912466, 96.852915517986, 11.590813845396, 0.4495858313072301, 0.6544756150174413,   286.435592034287, 0.78780063754321, -16.198444954984, 59.622764101357, 30.282658556704,  9088607.099660356,  5368075.578008174,  18007837.86068352,  9115200.933341792,  5322793.098365678,  18007837.86068352, 0.28504910767213, 11.590813845396, 85.262327633798, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 25.6037, 42.0803, 95, 0.000235054398291246639, 4.96778790966076933, 0, 0, 0, 163.697565854640771, -1, 0, 0, 0.000235999634908400297
69.20833333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169046884, 570198.6012, 5.18080518084, 769.720696198, -3.332323904014409e-06, -8.629875243591597e-06, 0.0002315721014308324,  4.974669311078426, -1.445243534903105, 0.06840096564203584, -391.4938584389218,  662.7235539503017, -0.0002054109305853951, -1.021445366334272e-05, -2.296036190806448e-06, 0.0002315202160320894, 96.852923143655, 11.590822648257, 0.4495930430839684, 0.6544743796476753,  286.4355864925009, 0.78775883382075, -16.198214571055, 59.622764100258, 30.282658556703,   9088218.89200647,  5368732.792900951,  18007837.86048857,   9115200.93364411,  5322793.098542053,  18007837.86048857, 0.28919236451994, 11.590822648257, 85.262326456606, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 34.3022, 50.7789, 95, 0.00023152021603208944, 4.96779025399251939, 0, 0, 0, 163.697740696076693, -1, 0, 0, 0.00023186884709143119
70.2, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169046384, 570198.5561, 5.18080477238, 769.720697671, -2.873172970136136e-06, -2.226294160154704e-06, 0.0002301708673126067,   4.97467054295022, -1.445237878814288, 0.06839994374856287, -391.5417862117822,  662.6952407197912, -0.0002007587506271953, -3.936643548452846e-06, -9.067460883784065e-07, 0.0002301641160222259, 96.852929383516, 11.590827409178, 0.4495951093463335, 0.6544779783867781,  286.4355921624546, 0.78774687133779, -16.198150745418, 59.622764099155, 30.282658556706,  9087830.636828104,  5369389.979720158,  18007837.86029177,  9115200.933946438,  5322793.098719197,  18007837.86029177, 0.29333562136775, 11.590827409178, 85.26232528314, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 45.2877, 61.7644, 95, 0.000230164116022225912, 4.96779148401088566, 0, 0, 0, 163.697926777054761, -1, 0, 0, 0.000230325298194751038
71.19166667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169047075, 570198.6182, 5.18080533775, 769.720697901, -4.433051814904551e-06, -6.257366549386755e-06, 0.0002409944940143237,   4.97466989145618, -1.445241633595641, 0.06841081242095973, -391.5897085970155,   662.666924553954, -0.0002120784417691115, -8.290838938819425e-06, -6.934723986316937e-07, 0.0002409728901793547, 96.852938029915, 11.590837225318, 0.4496078501474753, 0.6544747003724621,  286.4355866575715, 0.78787213080093, -16.198192170717, 59.622764098059, 30.282658556705,  9087442.334126703,  5370047.138460436,  18007837.86009839,  9115200.934248187,  5322793.098895194,  18007837.86009839, 0.29747887821555, 11.590837225318, 85.262324113399, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 58.6377, 75.1144, 95, 0.000240972890179354677, 4.96779083293939561, 0, 0, 0, 163.698101702926209, -1, 0, 0, 0.000240970297171057556
72.18333333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169044765, 570198.4104, 5.18080344967, 769.720700624, -4.649104615477628e-06, 2.16080774223243e-06, 0.000241197146847557,  4.974670174044277, -1.445233882913646, 0.0684110168606486,  -391.637635066695,  662.6386041943114, -0.0002085297338101147, -2.786332352437866e-07, 1.892087037472492e-06, 0.0002412440450400936, 96.852944407612, 11.590835869312, 0.4495981791623526, 0.6544774052228357,  286.4355921909901, 0.78787444024074, -16.198108976357, 59.62276409695, 30.282658556703,  9087053.983907592,  5370704.269120927,  18007837.85990059,  9115200.934552658,  5322793.099072603,  18007837.85990059, 0.30162213506336, 11.590835869312, 85.262322932482, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 73.248, 89.7246, 95, 0.00024124404504009364, 4.96779111503325499, 0, 0, 0, 163.698282004018097, -1, 0, 0, 0.000241645134852272545
73.175, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169047437, 570198.6507, 5.1808056342, 769.72069891, -5.096614624811796e-06, -5.066486002477879e-06, 0.0002450011145822555,  4.974670397716055, -1.445240763906991, 0.06841482173522365, -391.6855470737707,  662.6102825523907, -0.000215172723087925, -7.353569606173634e-06, 2.269772024358592e-07, 0.0002449960497405578, 96.852952148765, 11.590844780207, 0.4496085995325405, 0.6544743307214795,  286.4355866429443, 0.78791821918735, -16.198181202636, 59.622764095853, 30.282658556702,  9086665.586167324,  5371361.371695224,  18007837.85970622,  9115200.934854366,   5322793.09924848,  18007837.85970622, 0.30576539191116, 11.590844780207, 85.262321762741, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 88.0216, 97.75, 95, 0.000244996049740557793, 4.96779133795144201, 0, 0, 0, 163.698462541624025, -1, 0, 0, 0.000245146231774563802
74.16666667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169048189, 570198.7183, 5.1808062486, 769.72069879, -3.737124958315054e-06, -1.333698910654061e-06, 0.0002367946012978594,   4.97467205763288,  -1.44523764231872, 0.0684065914761865, -391.7334609883822,  662.5819569588989, -0.0002060722141497681, -3.353448198184956e-06, 8.704170369056008e-08, 0.000236804085384809, 96.852955758572, 11.590846911073, 0.4496066533196649, 0.6544745280502845,  286.4355922686967, 0.78782318223721, -16.198143279322, 59.622764094749, 30.2826585567,  9086277.140911026,  5372018.446181526,  18007837.85950686,  9115200.935156409,  5322793.099424449,  18007837.85950686, 0.30990864875897, 11.590846911073, 85.262320589274, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000236804085384809024, 4.96779299556575271, 0, 0, 0, 163.698642929993838, -1, 0, 0, 0.000236912500772397871
75.15833333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169048963, 570198.7879, 5.18080688152, 769.720698559, -3.238946107985083e-06, -6.548794899135189e-07, 0.0002338952700265194,  4.974673068292319,  -1.44523657073539, 0.06840366788512649, -391.7813727498774,  662.5536278339615, -0.0002031283584819364, -2.548973048491832e-06, -1.605485206506249e-07, 0.0002339046684596072, 96.8529596515, 11.590851977468, 0.4496064681511329, 0.6544742705656712,  286.4355865947061, 0.78778935611836, -16.198128905212, 59.622764093646, 30.282658556698,  9085888.648140151,  5372675.492576178,  18007837.85930799,  9115200.935458211,   5322793.09960029,  18007837.85930799, 0.31405190560678, 11.590851977468, 85.262319415808, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000233904668459607168, 4.96779400489317169, 0, 0, 0, 163.698823345696155, -1, 0, 0, 0.000233961815467120321
76.15, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169046928, 570198.6047, 5.18080521857, 769.720700686, -4.116267714016495e-06, 3.636088896871446e-06, 0.0002380155174164962,  4.974672359288872, -1.445232855096067, 0.06840778483993865, -391.8292893126287,  662.5252939327846, -0.0002049925773295018, 1.300772272863043e-06, 1.840251805187613e-06, 0.0002380682103611074, 96.852966096252, 11.590850699693, 0.4495980051472507, 0.6544766176912662,  286.4355921724625, 0.78783687643718, -16.198091456794, 59.622764092537, 30.282658556696,  9085500.107859462,  5373332.510877348,  18007837.85911039,  9115200.935762513,  5322793.099777593,  18007837.85911039, 0.31819516245458, 11.590850699693, 85.262318231165, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000238068210361107411, 4.96779329673493031, 0, 0, 0, 163.699003660288241, -1, 0, 0, 0.000238478338169373203
77.14166667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169049237, 570198.8123, 5.18080710563, 769.720698975, -4.912258270774147e-06, -4.635321908689623e-06, 0.0002437900596206602,  4.974671966292663, -1.445240699776595, 0.0684135457479417, -391.8771931481626,  662.4969584240032, -0.0002139186175253517, -6.882666378283148e-06, 1.880773859564251e-07, 0.000243786388415111, 96.852973878384, 11.59085964784, 0.4496083360997575, 0.6544734442718794,  286.4355865903967, 0.78790327737486, -16.198175736944, 59.622764091441, 30.282658556695,  9085111.520065947,  5373989.501078682,  18007837.85891604,  9115200.936064253,  5322793.099953468,  18007837.85891604, 0.32233841930239, 11.59085964784, 85.26231706515, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.00024378638841511096, 4.96779290380870453, 0, 0, 0, 163.699189885862808, -1, 0, 0, 0.000243961292189438339
78.13333333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169053148, 570199.1642, 5.18081030328, 769.720696128, -2.33383921067074e-06, -7.231626839271983e-06, 0.000226322064455697,  4.974674625866831, -1.445243846988087, 0.06839581926494091, -391.9250894255776,  662.4686213905837, -0.0001998419873230281, -8.568339663012968e-06, -2.789005178407492e-06, 0.0002262702479003998, 96.852979145944, 11.590857185423, 0.4496005013081458, 0.6544726837907821,  286.4355921679143, 0.78769873015132, -16.198201708656, 59.622764090333, 30.28265855669,   9084722.88476623,  5374646.463178732,  18007837.85871761,  9115200.936368033,  5322793.100129875,  18007837.85871761, 0.32648167615019, 11.590857185423, 85.262315884233, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000226270247900399793, 4.96779555961065622, 0, 0, 0, 163.699364517840564, -1, 0, 0, 0.000226702568807895545
