Time, ind speed, true speed, alt-m, rv-m, kren, tang, cax, weight, gear comp main, tnv, tvg
95.30833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
96.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97.29166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98.28333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100.2666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101.2583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103.2416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104.2333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105.225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
106.2166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
107.2083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
108.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
109.1916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
110.1833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
111.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
112.1666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
113.1583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
114.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115.1416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116.1333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118.1166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
119.1083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
120.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121.0916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122.0833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
123.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
124.0666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
125.0583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
126.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
127.0416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
128.0333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
129.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
130.0166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
131.0083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
132.9916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133.9833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134.975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
135.9666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
136.9583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
137.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
138.9416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
139.9333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
140.925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141.9166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
142.9083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
143.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
144.8916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
145.8833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
146.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
147.8666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
148.8583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
149.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
150.8416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
151.8333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
152.825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
153.8166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
154.8083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
155.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
156.7916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
157.7833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
158.775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
159.7666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
160.7583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
161.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
162.7416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
163.7333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
164.725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
165.7166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
166.7083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
167.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
168.6916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
169.6833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
170.675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
171.6666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
172.6583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
173.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
174.6416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
175.6333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
176.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
177.6166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
178.6083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
179.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
180.5916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
181.5833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
182.575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
183.5666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
184.5583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
185.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
186.5416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
187.5333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
188.525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
189.5166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190.5083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
191.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
192.4916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
193.4833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
194.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
195.4666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
196.4583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
197.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
198.4416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
199.4333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200.425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
201.4166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
202.4083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
203.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
204.3916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
205.3833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
206.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
207.3666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
208.3583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
209.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
210.3416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
211.3333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
212.325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
213.3166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
214.3083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
215.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
216.2916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
217.2833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
218.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
219.2666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
220.2583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
221.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
222.2416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223.2333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224.225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
225.2166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
226.2083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
227.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
228.1916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
229.1833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
230.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
231.1666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
232.1583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
233.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
234.1416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
235.1333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
236.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
237.1166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
238.1083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
239.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
240.0916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
241.0833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
242.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
243.0666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244.0583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246.0416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247.0333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249.0166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
250.0083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
251.9916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252.9833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
253.975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254.9666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255.9583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
256.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
257.9416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
258.9333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
259.925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260.9166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
261.9083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
262.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
263.8916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
264.8833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
266.8666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
267.8583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
268.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
269.8416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
270.8333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
271.825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
272.8166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
273.8083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
274.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
275.7916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
276.7833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277.775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
278.7666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
279.7583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
280.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281.7416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282.7333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
283.725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
284.7166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
285.7083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
286.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
287.6916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
288.6833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
289.675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
290.6666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
291.6583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
292.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
293.6416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
294.6333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
295.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
296.6166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
297.6083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299.5916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300.5833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301.575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
302.5666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
303.5583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
304.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
305.5416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
306.5333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
307.525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
308.5166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
309.5083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
310.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
311.4916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
312.4833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
313.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
314.4666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
315.4583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
316.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
317.4416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
318.4333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
319.425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
320.4166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
321.4083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
322.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
323.3916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
324.3833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
325.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
326.3666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
327.3583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
328.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
329.3416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
330.3333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331.325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
332.3166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
333.3083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
334.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
335.2916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
336.2833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
337.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
338.2666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
339.2583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
340.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
341.2416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
342.2333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
343.225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
344.2166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
345.2083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
346.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
347.1916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
348.1833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
349.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
350.1666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
351.1583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
352.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
353.1416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
354.1333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
355.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
356.1166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
357.1083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
358.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
